3.778540412051828525e+02,1.082638802454038114e+02,7.423739496773842257e+05
4.072549136379772676e+02,1.181275076397466250e+02,8.104974703155379975e+05
-2.983660247490884103e+02,-1.185995498244804338e+02,-8.244670250001504319e+05
-2.689651523162939952e+02,-1.087359224301376486e+02,-7.563435043619967764e+05
-2.395642798834995801e+02,-9.887229503579483492e+01,-6.882199837238430046e+05
-2.101634074507051650e+02,-8.900866764145203547e+01,-6.200964630856893491e+05
-1.807625350179108068e+02,-7.914504024710925023e+01,-5.519729424475356936e+05
-1.513616625851163917e+02,-6.928141285276645078e+01,-4.838494218093818636e+05
-1.219607901523219908e+02,-5.941778545842366555e+01,-4.157259011712282663e+05
-9.255991771952757574e+01,-4.955415806408087320e+01,-3.476023805330746109e+05
-6.315904528673318907e+01,-3.969053066973808086e+01,-2.794788598949208972e+05
-3.375817285393880240e+01,-2.982690327539529207e+01,-2.113553392567672709e+05
-4.357300421144373104e+00,-1.996327588105249262e+01,-1.432318186186135863e+05
2.504357201165001356e+01,-1.009964848670970206e+01,-7.510829798045988719e+04
5.444444444444444287e+01,-2.360210923669007199e-01,-6.984777342306158971e+03
8.384531687723887217e+01,9.627606301975902170e+00,6.113874329584759835e+04
1.132461893100333015e+02,1.949123369631870162e+01,1.292622639340013120e+05
1.426470617428275602e+02,2.935486109066144778e+01,1.973857845721546910e+05
1.720479341756220037e+02,3.921848848500425788e+01,2.655093052103084628e+05
2.014488066084164188e+02,4.908211587934705022e+01,3.336328258484621183e+05
2.308496790412108339e+02,5.894574327368984967e+01,4.017563464866158902e+05
2.602505514740052490e+02,6.880937066803265623e+01,4.698798671247696620e+05
2.896514239067997210e+02,7.867299806237546989e+01,5.380033877629233757e+05
3.190522963395939655e+02,8.853662545671821249e+01,6.061269084010767983e+05
3.484531687723883806e+02,9.840025285106101194e+01,6.742504290392304538e+05
3.778540412051828525e+02,1.082638802454038114e+02,7.423739496773842257e+05
4.072549136379772676e+02,1.181275076397466250e+02,8.104974703155379975e+05
-2.983660247490884103e+02,-1.185995498244804338e+02,-8.244670250001504319e+05
-2.689651523162939952e+02,-1.087359224301376486e+02,-7.563435043619967764e+05
-2.395642798834995801e+02,-9.887229503579483492e+01,-6.882199837238430046e+05
-2.101634074507051650e+02,-8.900866764145203547e+01,-6.200964630856893491e+05
-1.807625350179108068e+02,-7.914504024710925023e+01,-5.519729424475356936e+05
-1.513616625851163917e+02,-6.928141285276645078e+01,-4.838494218093818636e+05
-1.219607901523219908e+02,-5.941778545842366555e+01,-4.157259011712282663e+05
-9.255991771952757574e+01,-4.955415806408087320e+01,-3.476023805330746109e+05
-6.315904528673318907e+01,-3.969053066973808086e+01,-2.794788598949208972e+05
-3.375817285393880240e+01,-2.982690327539529207e+01,-2.113553392567672709e+05
-4.357300421144373104e+00,-1.996327588105249262e+01,-1.432318186186135863e+05
2.504357201165001356e+01,-1.009964848670970206e+01,-7.510829798045988719e+04
5.444444444444444287e+01,-2.360210923669007199e-01,-6.984777342306158971e+03
8.384531687723887217e+01,9.627606301975902170e+00,6.113874329584759835e+04
1.132461893100333015e+02,1.949123369631870162e+01,1.292622639340013120e+05
1.426470617428275602e+02,2.935486109066144778e+01,1.973857845721546910e+05
1.720479341756220037e+02,3.921848848500425788e+01,2.655093052103084628e+05
2.014488066084164188e+02,4.908211587934705022e+01,3.336328258484621183e+05
2.308496790412108339e+02,5.894574327368984967e+01,4.017563464866158902e+05
2.602505514740052490e+02,6.880937066803265623e+01,4.698798671247696620e+05
2.896514239067997210e+02,7.867299806237546989e+01,5.380033877629233757e+05
3.190522963395939655e+02,8.853662545671821249e+01,6.061269084010767983e+05
3.484531687723883806e+02,9.840025285106101194e+01,6.742504290392304538e+05
3.778540412051828525e+02,1.082638802454038114e+02,7.423739496773842257e+05
4.072549136379772676e+02,1.181275076397466250e+02,8.104974703155379975e+05
-2.983660247490884103e+02,-1.185995498244804338e+02,-8.244670250001504319e+05
-2.689651523162939952e+02,-1.087359224301376486e+02,-7.563435043619967764e+05
-2.395642798834995801e+02,-9.887229503579483492e+01,-6.882199837238430046e+05
-2.101634074507051650e+02,-8.900866764145203547e+01,-6.200964630856893491e+05
-1.807625350179108068e+02,-7.914504024710925023e+01,-5.519729424475356936e+05
-1.513616625851163917e+02,-6.928141285276645078e+01,-4.838494218093818636e+05
-1.219607901523219908e+02,-5.941778545842366555e+01,-4.157259011712282663e+05
-9.255991771952757574e+01,-4.955415806408087320e+01,-3.476023805330746109e+05
-6.315904528673318907e+01,-3.969053066973808086e+01,-2.794788598949208972e+05
-3.375817285393880240e+01,-2.982690327539529207e+01,-2.113553392567672709e+05
-4.357300421144373104e+00,-1.996327588105249262e+01,-1.432318186186135863e+05
2.504357201165001356e+01,-1.009964848670970206e+01,-7.510829798045988719e+04
5.444444444444444287e+01,-2.360210923669007199e-01,-6.984777342306158971e+03
8.384531687723887217e+01,9.627606301975902170e+00,6.113874329584759835e+04
1.132461893100333015e+02,1.949123369631870162e+01,1.292622639340013120e+05
1.426470617428275602e+02,2.935486109066144778e+01,1.973857845721546910e+05
1.720479341756220037e+02,3.921848848500425788e+01,2.655093052103084628e+05
2.014488066084164188e+02,4.908211587934705022e+01,3.336328258484621183e+05
2.308496790412108339e+02,5.894574327368984967e+01,4.017563464866158902e+05
2.602505514740052490e+02,6.880937066803265623e+01,4.698798671247696620e+05
2.896514239067997210e+02,7.867299806237546989e+01,5.380033877629233757e+05
3.190522963395939655e+02,8.853662545671821249e+01,6.061269084010767983e+05
3.484531687723883806e+02,9.840025285106101194e+01,6.742504290392304538e+05
3.778540412051828525e+02,1.082638802454038114e+02,7.423739496773842257e+05
4.072549136379772676e+02,1.181275076397466250e+02,8.104974703155379975e+05
-2.983660247490884103e+02,-1.185995498244804338e+02,-8.244670250001504319e+05
-2.689651523162939952e+02,-1.087359224301376486e+02,-7.563435043619967764e+05
-2.395642798834995801e+02,-9.887229503579483492e+01,-6.882199837238430046e+05
-2.101634074507051650e+02,-8.900866764145203547e+01,-6.200964630856893491e+05
-1.807625350179108068e+02,-7.914504024710925023e+01,-5.519729424475356936e+05
-1.513616625851163917e+02,-6.928141285276645078e+01,-4.838494218093818636e+05
-1.219607901523219908e+02,-5.941778545842366555e+01,-4.157259011712282663e+05
-9.255991771952757574e+01,-4.955415806408087320e+01,-3.476023805330746109e+05
-6.315904528673318907e+01,-3.969053066973808086e+01,-2.794788598949208972e+05
-3.375817285393880240e+01,-2.982690327539529207e+01,-2.113553392567672709e+05
-4.357300421144373104e+00,-1.996327588105249262e+01,-1.432318186186135863e+05
2.504357201165001356e+01,-1.009964848670970206e+01,-7.510829798045988719e+04
5.444444444444444287e+01,-2.360210923669007199e-01,-6.984777342306158971e+03
8.384531687723887217e+01,9.627606301975902170e+00,6.113874329584759835e+04
1.132461893100333015e+02,1.949123369631870162e+01,1.292622639340013120e+05
1.426470617428275602e+02,2.935486109066144778e+01,1.973857845721546910e+05
1.720479341756220037e+02,3.921848848500425788e+01,2.655093052103084628e+05
2.014488066084164188e+02,4.908211587934705022e+01,3.336328258484621183e+05
2.308496790412108339e+02,5.894574327368984967e+01,4.017563464866158902e+05
2.602505514740052490e+02,6.880937066803265623e+01,4.698798671247696620e+05
2.896514239067997210e+02,7.867299806237546989e+01,5.380033877629233757e+05
3.190522963395939655e+02,8.853662545671821249e+01,6.061269084010767983e+05
3.484531687723883806e+02,9.840025285106101194e+01,6.742504290392304538e+05
3.778540412051828525e+02,1.082638802454038114e+02,7.423739496773842257e+05
4.072549136379772676e+02,1.181275076397466250e+02,8.104974703155379975e+05
-2.983660247490884103e+02,-1.185995498244804338e+02,-8.244670250001504319e+05
-2.689651523162939952e+02,-1.087359224301376486e+02,-7.563435043619967764e+05
-2.395642798834995801e+02,-9.887229503579483492e+01,-6.882199837238430046e+05
-2.101634074507051650e+02,-8.900866764145203547e+01,-6.200964630856893491e+05
-1.807625350179108068e+02,-7.914504024710925023e+01,-5.519729424475356936e+05
-1.513616625851163917e+02,-6.928141285276645078e+01,-4.838494218093818636e+05
-1.219607901523219908e+02,-5.941778545842366555e+01,-4.157259011712282663e+05
-9.255991771952757574e+01,-4.955415806408087320e+01,-3.476023805330746109e+05
-6.315904528673318907e+01,-3.969053066973808086e+01,-2.794788598949208972e+05
-3.375817285393880240e+01,-2.982690327539529207e+01,-2.113553392567672709e+05
-4.357300421144373104e+00,-1.996327588105249262e+01,-1.432318186186135863e+05
2.504357201165001356e+01,-1.009964848670970206e+01,-7.510829798045988719e+04
5.444444444444444287e+01,-2.360210923669007199e-01,-6.984777342306158971e+03
8.384531687723887217e+01,9.627606301975902170e+00,6.113874329584759835e+04
1.132461893100333015e+02,1.949123369631870162e+01,1.292622639340013120e+05
1.426470617428275602e+02,2.935486109066144778e+01,1.973857845721546910e+05
1.720479341756220037e+02,3.921848848500425788e+01,2.655093052103084628e+05
2.014488066084164188e+02,4.908211587934705022e+01,3.336328258484621183e+05
2.308496790412108339e+02,5.894574327368984967e+01,4.017563464866158902e+05
2.602505514740052490e+02,6.880937066803265623e+01,4.698798671247696620e+05
2.896514239067997210e+02,7.867299806237546989e+01,5.380033877629233757e+05
3.190522963395939655e+02,8.853662545671821249e+01,6.061269084010767983e+05
3.484531687723883806e+02,9.840025285106101194e+01,6.742504290392304538e+05
3.778540412051828525e+02,1.082638802454038114e+02,7.423739496773842257e+05
4.072549136379772676e+02,1.181275076397466250e+02,8.104974703155379975e+05
-2.983660247490884103e+02,-1.185995498244804338e+02,-8.244670250001504319e+05
-2.689651523162939952e+02,-1.087359224301376486e+02,-7.563435043619967764e+05
-2.395642798834995801e+02,-9.887229503579483492e+01,-6.882199837238430046e+05
-2.101634074507051650e+02,-8.900866764145203547e+01,-6.200964630856893491e+05
-1.807625350179108068e+02,-7.914504024710925023e+01,-5.519729424475356936e+05
-1.513616625851163917e+02,-6.928141285276645078e+01,-4.838494218093818636e+05
-1.219607901523219908e+02,-5.941778545842366555e+01,-4.157259011712282663e+05
-9.255991771952757574e+01,-4.955415806408087320e+01,-3.476023805330746109e+05
-6.315904528673318907e+01,-3.969053066973808086e+01,-2.794788598949208972e+05
-3.375817285393880240e+01,-2.982690327539529207e+01,-2.113553392567672709e+05
-4.357300421144373104e+00,-1.996327588105249262e+01,-1.432318186186135863e+05
2.504357201165001356e+01,-1.009964848670970206e+01,-7.510829798045988719e+04
5.444444444444444287e+01,-2.360210923669007199e-01,-6.984777342306158971e+03
8.384531687723887217e+01,9.627606301975902170e+00,6.113874329584759835e+04
1.132461893100333015e+02,1.949123369631870162e+01,1.292622639340013120e+05
1.426470617428275602e+02,2.935486109066144778e+01,1.973857845721546910e+05
1.720479341756220037e+02,3.921848848500425788e+01,2.655093052103084628e+05
2.014488066084164188e+02,4.908211587934705022e+01,3.336328258484621183e+05
2.308496790412108339e+02,5.894574327368984967e+01,4.017563464866158902e+05
2.602505514740052490e+02,6.880937066803265623e+01,4.698798671247696620e+05
2.896514239067997210e+02,7.867299806237546989e+01,5.380033877629233757e+05
3.190522963395939655e+02,8.853662545671821249e+01,6.061269084010767983e+05
3.484531687723883806e+02,9.840025285106101194e+01,6.742504290392304538e+05
3.778540412051828525e+02,1.082638802454038114e+02,7.423739496773842257e+05
4.072549136379772676e+02,1.181275076397466250e+02,8.104974703155379975e+05
-2.983660247490884103e+02,-1.185995498244804338e+02,-8.244670250001504319e+05
-2.689651523162939952e+02,-1.087359224301376486e+02,-7.563435043619967764e+05
-2.395642798834995801e+02,-9.887229503579483492e+01,-6.882199837238430046e+05
-2.101634074507051650e+02,-8.900866764145203547e+01,-6.200964630856893491e+05
-1.807625350179108068e+02,-7.914504024710925023e+01,-5.519729424475356936e+05
-1.513616625851163917e+02,-6.928141285276645078e+01,-4.838494218093818636e+05
-1.219607901523219908e+02,-5.941778545842366555e+01,-4.157259011712282663e+05
-9.255991771952757574e+01,-4.955415806408087320e+01,-3.476023805330746109e+05
-6.315904528673318907e+01,-3.969053066973808086e+01,-2.794788598949208972e+05
-3.375817285393880240e+01,-2.982690327539529207e+01,-2.113553392567672709e+05
-4.357300421144373104e+00,-1.996327588105249262e+01,-1.432318186186135863e+05
2.504357201165001356e+01,-1.009964848670970206e+01,-7.510829798045988719e+04
5.444444444444444287e+01,-2.360210923669007199e-01,-6.984777342306158971e+03
8.384531687723887217e+01,9.627606301975902170e+00,6.113874329584759835e+04
1.132461893100333015e+02,1.949123369631870162e+01,1.292622639340013120e+05
1.426470617428275602e+02,2.935486109066144778e+01,1.973857845721546910e+05
1.720479341756220037e+02,3.921848848500425788e+01,2.655093052103084628e+05
2.014488066084164188e+02,4.908211587934705022e+01,3.336328258484621183e+05
2.308496790412108339e+02,5.894574327368984967e+01,4.017563464866158902e+05
2.602505514740052490e+02,6.880937066803265623e+01,4.698798671247696620e+05
2.896514239067997210e+02,7.867299806237546989e+01,5.380033877629233757e+05
3.190522963395939655e+02,8.853662545671821249e+01,6.061269084010767983e+05
3.484531687723883806e+02,9.840025285106101194e+01,6.742504290392304538e+05
3.778540412051828525e+02,1.082638802454038114e+02,7.423739496773842257e+05
4.072549136379772676e+02,1.181275076397466250e+02,8.104974703155379975e+05
-2.983660247490884103e+02,-1.185995498244804338e+02,-8.244670250001504319e+05
-2.689651523162939952e+02,-1.087359224301376486e+02,-7.563435043619967764e+05
-2.395642798834995801e+02,-9.887229503579483492e+01,-6.882199837238430046e+05
-2.101634074507051650e+02,-8.900866764145203547e+01,-6.200964630856893491e+05
-1.807625350179108068e+02,-7.914504024710925023e+01,-5.519729424475356936e+05
-1.513616625851163917e+02,-6.928141285276645078e+01,-4.838494218093818636e+05
-1.219607901523219908e+02,-5.941778545842366555e+01,-4.157259011712282663e+05
-9.255991771952757574e+01,-4.955415806408087320e+01,-3.476023805330746109e+05
-6.315904528673318907e+01,-3.969053066973808086e+01,-2.794788598949208972e+05
-3.375817285393880240e+01,-2.982690327539529207e+01,-2.113553392567672709e+05
-4.357300421144373104e+00,-1.996327588105249262e+01,-1.432318186186135863e+05
2.504357201165001356e+01,-1.009964848670970206e+01,-7.510829798045988719e+04
5.444444444444444287e+01,-2.360210923669007199e-01,-6.984777342306158971e+03
8.384531687723887217e+01,9.627606301975902170e+00,6.113874329584759835e+04
1.132461893100333015e+02,1.949123369631870162e+01,1.292622639340013120e+05
1.426470617428275602e+02,2.935486109066144778e+01,1.973857845721546910e+05
1.720479341756220037e+02,3.921848848500425788e+01,2.655093052103084628e+05
2.014488066084164188e+02,4.908211587934705022e+01,3.336328258484621183e+05
2.308496790412108339e+02,5.894574327368984967e+01,4.017563464866158902e+05
2.602505514740052490e+02,6.880937066803265623e+01,4.698798671247696620e+05
2.896514239067997210e+02,7.867299806237546989e+01,5.380033877629233757e+05
3.190522963395939655e+02,8.853662545671821249e+01,6.061269084010767983e+05
3.484531687723883806e+02,9.840025285106101194e+01,6.742504290392304538e+05
3.778540412051828525e+02,1.082638802454038114e+02,7.423739496773842257e+05
4.072549136379772676e+02,1.181275076397466250e+02,8.104974703155379975e+05
-2.983660247490884103e+02,-1.185995498244804338e+02,-8.244670250001504319e+05
-2.689651523162939952e+02,-1.087359224301376486e+02,-7.563435043619967764e+05
-2.395642798834995801e+02,-9.887229503579483492e+01,-6.882199837238430046e+05
-2.101634074507051650e+02,-8.900866764145203547e+01,-6.200964630856893491e+05
-1.807625350179108068e+02,-7.914504024710925023e+01,-5.519729424475356936e+05
-1.513616625851163917e+02,-6.928141285276645078e+01,-4.838494218093818636e+05
-1.219607901523219908e+02,-5.941778545842366555e+01,-4.157259011712282663e+05
-9.255991771952757574e+01,-4.955415806408087320e+01,-3.476023805330746109e+05
-6.315904528673318907e+01,-3.969053066973808086e+01,-2.794788598949208972e+05
-3.375817285393880240e+01,-2.982690327539529207e+01,-2.113553392567672709e+05
-4.357300421144373104e+00,-1.996327588105249262e+01,-1.432318186186135863e+05
2.504357201165001356e+01,-1.009964848670970206e+01,-7.510829798045988719e+04
5.444444444444444287e+01,-2.360210923669007199e-01,-6.984777342306158971e+03
8.384531687723887217e+01,9.627606301975902170e+00,6.113874329584759835e+04
1.132461893100333015e+02,1.949123369631870162e+01,1.292622639340013120e+05
1.426470617428275602e+02,2.935486109066144778e+01,1.973857845721546910e+05
1.720479341756220037e+02,3.921848848500425788e+01,2.655093052103084628e+05
2.014488066084164188e+02,4.908211587934705022e+01,3.336328258484621183e+05
2.308496790412108339e+02,5.894574327368984967e+01,4.017563464866158902e+05
2.602505514740052490e+02,6.880937066803265623e+01,4.698798671247696620e+05
2.896514239067997210e+02,7.867299806237546989e+01,5.380033877629233757e+05
3.190522963395939655e+02,8.853662545671821249e+01,6.061269084010767983e+05
3.484531687723883806e+02,9.840025285106101194e+01,6.742504290392304538e+05
3.778540412051828525e+02,1.082638802454038114e+02,7.423739496773842257e+05
4.072549136379772676e+02,1.181275076397466250e+02,8.104974703155379975e+05
-2.983660247490884103e+02,-1.185995498244804338e+02,-8.244670250001504319e+05
-2.689651523162939952e+02,-1.087359224301376486e+02,-7.563435043619967764e+05
-2.395642798834995801e+02,-9.887229503579483492e+01,-6.882199837238430046e+05
-2.101634074507051650e+02,-8.900866764145203547e+01,-6.200964630856893491e+05
-1.807625350179108068e+02,-7.914504024710925023e+01,-5.519729424475356936e+05
-1.513616625851163917e+02,-6.928141285276645078e+01,-4.838494218093818636e+05
-1.219607901523219908e+02,-5.941778545842366555e+01,-4.157259011712282663e+05
-9.255991771952757574e+01,-4.955415806408087320e+01,-3.476023805330746109e+05
-6.315904528673318907e+01,-3.969053066973808086e+01,-2.794788598949208972e+05
-3.375817285393880240e+01,-2.982690327539529207e+01,-2.113553392567672709e+05
-4.357300421144373104e+00,-1.996327588105249262e+01,-1.432318186186135863e+05
2.504357201165001356e+01,-1.009964848670970206e+01,-7.510829798045988719e+04
5.444444444444444287e+01,-2.360210923669007199e-01,-6.984777342306158971e+03
8.384531687723887217e+01,9.627606301975902170e+00,6.113874329584759835e+04
1.132461893100333015e+02,1.949123369631870162e+01,1.292622639340013120e+05
1.426470617428275602e+02,2.935486109066144778e+01,1.973857845721546910e+05
1.720479341756220037e+02,3.921848848500425788e+01,2.655093052103084628e+05
2.014488066084164188e+02,4.908211587934705022e+01,3.336328258484621183e+05
2.308496790412108339e+02,5.894574327368984967e+01,4.017563464866158902e+05
2.602505514740052490e+02,6.880937066803265623e+01,4.698798671247696620e+05
2.896514239067997210e+02,7.867299806237546989e+01,5.380033877629233757e+05
3.190522963395939655e+02,8.853662545671821249e+01,6.061269084010767983e+05
3.484531687723883806e+02,9.840025285106101194e+01,6.742504290392304538e+05
3.778540412051828525e+02,1.082638802454038114e+02,7.423739496773842257e+05
4.072549136379772676e+02,1.181275076397466250e+02,8.104974703155379975e+05
